id,X,Y,classLabel
202,-4.99693720611,3.26390604881,0
138,-4.97469834312,3.3414645098699998,0
300,-4.83582784256,3.21148047182,0
194,-4.81105516567,3.03779760037,0
148,-4.7329433093199995,2.8312208865599997,0
181,-4.556947721269999,2.68103640588,0
197,-4.50742112756,2.57054790874,0
115,-4.45078085656,2.9692249156200003,0
320,-4.423811232099999,2.7574679418,0
315,-4.41532899248,2.86808979423,0
201,-4.39834328599,2.34814500868,0
498,-4.39204703658,2.9851163978099997,0
465,-4.3869987702,2.3694938745,0
419,-4.35668150301,2.2364107386,0
124,-4.33861865825,2.94399222671,0
71,-4.295727880159999,2.73328187106,0
381,-4.23087177645,1.55290201007,0
169,-4.209223317809999,2.71152658958,0
97,-4.14075092688,2.0662433229799997,0
100,-4.11618527995,1.71808253574,0
155,-4.11474197323,2.32020289124,0
189,-4.09911066065,1.9116285604099998,0
30,-4.05210392648,2.36925169345,0
361,-4.0489842828099984,1.9709410432299999,0
11,-4.02943409249,2.32091919667,0
226,-3.97862759075,1.9121713270400005,0
379,-3.97694885855,2.7455754794700002,0
254,-3.96168449252,1.9052921983500002,0
348,-3.90888146497,1.5724583797999998,0
43,-3.9084953199,1.8733351778799998,0
35,-3.8972864731400003,1.9710790496500001,0
449,-3.8791673597400003,2.12150117633,0
255,-3.8381453978199995,2.26029333539,0
345,-3.8013634174199997,1.83396855183,0
231,-3.8002090962199997,1.94765468715,0
142,-3.77207258976,1.81186803534,0
490,-3.75628364845,1.33181076298,0
295,-3.73151200575,1.2494921533399999,0
493,-3.6913478111800004,1.85249910187,0
206,-3.6807889810800014,1.57306480171,0
98,-3.6786244524900003,1.7444811132599998,0
440,-3.6662464726099997,1.59844174822,0
423,-3.6557430425099997,1.9608081826599997,0
120,-3.6202724667800004,1.2607615982,0
9,-3.61171800186,2.10729892087,0
484,-3.57726179106,1.67782948711,0
13,-3.57359304175,1.8011262857199999,0
96,-3.5660136540800007,1.2168997017299998,0
450,-3.56442731829,0.916962450139,0
432,-3.55429233362,0.937379121617,0
298,-3.55313766398,1.13228810941,0
238,-3.5458407282699995,1.28882246145,0
341,-3.5446523397000003,1.9494787481599998,0
196,-3.5044343646900002,1.40303827229,0
426,-3.50163699286,1.86021941509,0
177,-3.47674819062,1.51307812247,0
399,-3.47622945986,1.69406888532,0
479,-3.47605574931,1.5563479716799995,0
396,-3.4586113146499997,1.62690877998,0
163,-3.45189711327,1.78007798994,0
232,-3.4319794352900006,1.6884930877899995,0
233,-3.4267164522900004,0.9252678502830001,0
192,-3.42331593618,1.37817655271,0
330,-3.4204220910100003,1.36054097842,0
215,-3.41914575168,1.78965222131,0
452,-3.41320243632,0.979894391,0
152,-3.3604614160799997,1.35835569431,0
464,-3.35481155476,1.55626752567,0
288,-3.3535034409400004,1.2465253561399998,0
454,-3.35283804172,0.807313678345,0
339,-3.34465914567,1.15875541714,0
135,-3.3421443677999996,0.892115384065,0
299,-3.34141193213,1.2831576688500002,0
430,-3.34112078402,0.941573656821,0
374,-3.32727489506,1.39187941784,0
368,-3.32687124302,1.01712516975,0
46,-3.3212451612400002,0.829134585301,0
385,-3.3174600038,0.8856759848029999,0
4,-3.31564236197,0.656018838409,0
458,-3.30101549296,1.5701648924,0
218,-3.2446947123500003,1.69672376629,0
156,-3.2251209993299996,0.6146480220130001,0
302,-3.2068858497099995,1.16185869361,0
58,-3.19478285076,0.463378781831,0
119,-3.18054988316,0.980411758714,0
429,-3.1596078345099996,0.802699047647,0
275,-3.1348242232200003,0.484548231667,0
80,-3.1324808744999997,0.839575354552,0
73,-3.12531252595,1.20708441735,0
418,-3.1217604370200003,1.0986027354799999,0
210,-3.1176365731700004,0.5506974872770001,0
105,-3.09727065684,0.813339811987,0
90,-3.09419218575,1.17855889977,0
